time,QI_CIT@PV,QI_P14@PV,QI_P11@PV,QI_P12@PV,QI_P15@PV,QI_P17@PV,QI_P21@PV,QI_P21_2@PV,QI_P48@PV,QI_P52@PV,QI_P53@PV,QI_P54@PV,QI_P55@PV,QI_P56@PV,QI_P58@PV,QI_P60_1@PV,QI_P60_2@PV,QI_P60_3@PV,QI_P51@PV,QI_P06@PV,QI_P21_TOT@PV,QI_P03@PV,QI_P50@PV,QI_P18@PV
2021-09-26 12:00:00,65.147697,88.407402,316.52701,73.951401,56.0,41.0,62.0,5.0,283.0,26.0,43.0,-1.0,27.0,16.0,69.0,424.306,268.349,74.858704,0.0,61.878101,74.363098,30.409901,46.9907,56.416698
2021-09-26 12:01:00,66.132301,91.726997,313.94299,74.5952,57.0,18.0,51.0,3.0,282.0,25.0,42.0,-1.0,17.0,15.0,68.0,427.77802,268.797,75.968803,0.0,62.157101,59.901699,29.625,26.1604,50.934601
2021-09-26 12:02:00,72.1726,104.125,323.48499,74.993698,56.0,34.0,51.0,3.0,283.0,25.0,42.0,-1.0,16.0,15.0,69.0,424.595,266.77802,76.309898,0.0,58.1036,54.683998,37.866699,40.013901,51.917198
2021-09-26 12:03:00,73.760902,111.504,319.26999,73.436996,55.0,18.0,58.0,5.0,279.0,29.0,40.0,-1.0,16.0,36.0,61.0,423.82901,265.43201,70.003998,0.0,61.881001,61.9375,27.992599,36.3741,52.3936
2021-09-26 12:04:00,74.189499,118.034,340.95099,72.813499,54.0,37.0,84.0,5.0,276.0,27.0,38.0,-1.0,16.0,24.0,58.0,422.82401,266.32901,68.622299,0.0,64.323799,81.106003,40.2981,33.288898,50.285702
2021-09-26 12:05:00,83.703697,113.572,345.67999,72.038696,54.0,18.0,69.0,4.0,281.0,26.0,38.0,-1.0,17.0,17.0,66.0,427.431,267.45099,71.587601,0.0,63.653801,73.9226,51.258701,40.769001,56.081799
2021-09-26 12:06:00,83.4618,104.167,320.85501,86.166702,54.0,38.0,55.0,4.0,276.0,24.0,33.0,0.0,36.0,17.0,67.0,426.616,267.67499,70.694099,0.0,63.044601,58.614399,46.535198,37.1707,48.115101
2021-09-26 12:07:00,82.108803,100.633,319.52399,85.462997,55.0,18.0,50.0,4.0,284.0,24.0,32.0,0.0,33.0,16.0,68.0,424.94199,268.797,71.4132,0.0,58.0555,53.575699,41.946899,35.0,58.812
2021-09-26 12:08:00,77.343803,98.256104,321.57199,72.423302,53.0,32.0,68.0,4.0,280.0,23.0,29.0,-1.0,18.0,16.0,63.0,420.384,268.573,70.590797,0.0,61.483101,58.129398,38.232899,40.155602,49.950401
2021-09-26 12:09:00,76.443802,97.051804,320.341,74.1968,54.0,18.0,94.0,4.0,281.0,24.0,28.0,-1.0,17.0,19.0,58.0,423.42899,267.67499,71.887299,0.0,61.771599,97.568901,43.3675,24.821199,54.810101
2021-09-26 12:10:00,76.128502,97.777802,316.82999,73.273102,55.0,24.0,65.0,3.0,270.0,27.0,28.0,-1.0,17.0,17.0,67.0,418.02802,265.88,70.6259,0.0,57.122898,88.244598,29.3181,41.076599,55.885399
2021-09-26 12:11:00,71.945801,94.236099,305.79199,70.269798,54.0,22.0,53.0,5.0,260.0,26.0,27.0,-1.0,16.0,17.0,67.0,424.58899,267.67499,72.520401,0.0,89.978203,57.661499,39.009399,18.2216,50.495201
2021-09-26 12:12:00,72.823402,100.241,316.41699,72.891502,57.0,22.0,52.0,4.0,272.0,28.0,28.0,-1.0,31.0,18.0,68.0,411.056,268.573,70.529503,0.0,100.856,53.796101,29.5944,43.642101,56.017399
2021-09-26 12:13:00,70.714302,86.334297,306.98001,71.347198,55.0,19.0,60.0,4.0,266.0,28.0,29.0,-1.0,36.0,17.0,68.0,424.841,273.06,69.0952,0.0,40.438,63.668701,29.4839,10.1117,51.336102
2021-09-26 12:14:00,71.203201,86.153397,321.875,72.889503,55.0,30.0,79.0,4.0,271.0,27.0,30.0,-1.0,23.0,35.0,61.0,410.625,275.30399,71.084396,0.0,110.445,81.8983,39.695202,48.071499,49.751999
2021-09-26 12:15:00,70.978203,85.317497,311.18301,72.042198,54.0,37.0,63.0,4.0,266.0,23.0,29.0,-1.0,17.0,33.0,63.0,421.88101,275.30399,74.186203,0.0,111.487,80.5214,29.869699,2.3826399,56.4011
2021-09-26 12:16:00,69.391502,86.859001,313.94299,72.6604,54.0,33.0,53.0,4.0,269.0,21.0,30.0,-1.0,17.0,34.0,69.0,422.328,275.07999,74.8918,0.0,60.477299,57.655602,42.026798,51.462898,55.9142
2021-09-26 12:17:00,69.310799,90.7798,316.685,88.867996,54.0,33.0,43.0,4.0,267.0,25.0,30.0,-1.0,16.0,13.0,68.0,423.66699,274.40701,74.471001,0.0,133.395,46.882702,40.989399,0.40925899,55.114399
2021-09-26 12:18:00,70.059502,92.936798,307.87701,86.574097,55.0,19.0,46.0,4.0,269.0,23.0,30.0,-1.0,17.0,13.0,68.0,418.52399,273.95801,72.894203,0.0,75.105797,49.985401,50.2579,52.274799,56.356499
2021-09-26 12:19:00,66.914703,92.5392,307.42599,73.505997,54.0,36.0,64.0,5.0,264.0,26.0,30.0,-1.0,33.0,16.0,72.0,432.181,273.733,74.470497,0.0,83.0886,67.487801,47.745499,0.25665501,50.849201
2021-09-26 12:20:00,69.042801,101.28,314.72,73.809502,56.0,19.0,64.0,5.0,271.0,26.0,30.0,-1.0,31.0,23.0,61.0,413.05701,273.95801,67.7659,0.0,140.314,70.902496,43.2118,50.696999,56.789398
2021-09-26 12:21:00,62.026299,109.356,332.146,71.195396,54.0,41.0,49.0,5.0,265.0,24.0,30.0,-1.0,23.0,35.0,67.0,428.15302,275.30399,71.903099,0.0,56.385601,61.771702,54.442902,10.9089,56.693298
2021-09-26 12:22:00,61.870701,119.73,325.75601,74.1968,56.0,19.0,47.0,5.0,272.0,25.0,30.0,-1.0,17.0,35.0,71.0,419.40701,275.07999,73.486099,0.0,111.376,52.1464,73.809097,32.9865,49.145802
2021-09-26 12:23:00,62.916698,131.453,322.22198,72.579399,55.0,40.0,50.0,5.0,268.0,28.0,29.0,-1.0,16.0,11.0,69.0,422.27701,272.612,72.678802,0.0,121.012,54.929699,60.316502,37.271801,50.394299
2021-09-26 12:24:00,61.189999,128.315,319.88101,72.576698,54.0,18.0,68.0,5.0,266.0,24.0,29.0,-1.0,16.0,12.0,69.0,428.94199,272.836,77.391296,0.0,57.333302,64.613098,56.809299,2.71562,58.2589
2021-09-26 12:25:00,62.313202,107.22,317.43301,88.402802,56.0,40.0,73.0,3.0,271.0,24.0,31.0,-1.0,17.0,13.0,66.0,418.53799,273.285,76.714104,0.0,122.278,75.607597,48.440201,48.815899,56.1763
2021-09-26 12:26:00,62.165699,104.063,316.51801,87.5,53.0,19.0,55.0,5.0,268.0,23.0,37.0,-1.0,36.0,12.0,63.0,423.186,272.612,75.899597,0.0,106.371,60.3452,48.458,2.2280099,55.004002
2021-09-26 12:27:00,61.111099,103.381,317.44901,75.696404,53.0,43.0,51.0,3.0,270.0,23.0,40.0,-1.0,33.0,13.0,67.0,435.311,273.06,73.310402,0.0,61.607101,54.093102,41.757099,50.959499,56.300201
2021-09-26 12:28:00,60.543701,103.109,322.52899,74.909698,54.0,20.0,56.0,4.0,270.0,23.0,40.0,-1.0,18.0,35.0,68.0,435.01901,275.97699,74.712898,0.0,158.871,53.311298,50.287701,6.33634,52.1451
2021-09-26 12:29:00,62.138401,102.012,317.70999,71.810799,52.0,44.0,66.0,5.0,267.0,22.0,39.0,-1.0,16.0,33.0,67.0,437.25201,276.42599,75.517403,0.0,63.860802,69.535004,48.75,50.333,51.449402
2021-09-26 12:30:00,61.6255,101.017,321.746,72.796097,53.0,29.0,66.0,3.0,270.0,23.0,39.0,0.0,16.0,12.0,65.0,440.961,277.99701,77.4916,0.0,98.376198,79.738403,41.191101,16.224001,58.6488
2021-09-26 12:31:00,64.849503,100.519,320.42599,72.943001,53.0,45.0,59.0,5.0,271.0,26.0,38.0,1.0,16.0,11.0,60.0,434.45801,276.42599,75.716904,0.0,129.948,63.309399,25.771601,47.282799,55.724998
2021-09-26 12:32:00,63.505501,81.864601,323.371,75.635597,51.0,32.0,49.0,4.0,269.0,25.0,37.0,2.0,18.0,12.0,68.0,430.965,277.323,75.678596,0.0,54.146198,56.640999,28.1359,29.866699,50.694401
2021-09-26 12:33:00,64.939003,80.634903,336.34799,73.497398,52.0,47.0,50.0,4.0,268.0,29.0,37.0,3.0,31.0,13.0,69.0,416.03,277.99701,72.772102,0.0,120.749,52.895599,28.517401,42.760399,48.650101
2021-09-26 12:34:00,62.714298,76.818901,321.87,72.271797,52.0,30.0,70.0,5.0,269.0,27.0,36.0,4.0,30.0,33.0,68.0,421.76199,280.689,75.694397,0.0,48.156601,74.652802,29.312901,38.8792,57.7827
2021-09-26 12:35:00,64.7659,79.976997,333.61899,73.742599,56.0,25.0,77.0,5.0,280.0,24.0,37.0,4.0,18.0,30.0,72.0,414.94601,280.01599,76.129204,0.0,81.361099,87.8927,28.914301,33.870098,56.683998
2021-09-26 12:36:00,64.964302,90.455803,326.513,73.515198,55.0,21.0,64.0,4.0,277.0,21.0,37.0,4.0,17.0,12.0,70.0,433.80301,280.01599,74.994797,0.0,87.4198,67.948097,28.9333,46.194,55.557999
2021-09-26 12:37:00,64.473396,99.779099,324.315,73.828003,55.0,35.0,53.0,4.0,283.0,22.0,37.0,4.0,16.0,12.0,62.0,429.55899,281.811,76.932602,0.0,44.793598,57.131302,29.4972,17.8461,57.409199
2021-09-26 12:38:00,64.2649,103.833,318.02802,73.358803,55.0,35.0,48.0,4.0,294.0,21.0,33.0,3.0,16.0,13.0,66.0,422.05499,282.93301,75.841499,0.0,85.1381,51.9963,31.204901,51.525299,53.487099
2021-09-26 12:39:00,65.040199,108.439,320.90799,72.425598,56.0,25.0,61.0,4.0,288.0,24.0,30.0,3.0,23.0,34.0,67.0,410.89899,281.811,74.692398,0.0,79.314903,65.072197,28.845699,18.201,51.555099
2021-09-26 12:40:00,68.846703,116.939,315.08701,71.349197,55.0,38.0,82.0,5.0,284.0,23.0,28.0,3.0,35.0,34.0,66.0,415.41501,280.23999,70.804001,0.0,44.699902,85.172302,31.177099,51.9203,57.903099
2021-09-26 12:41:00,69.716301,123.783,329.11401,87.220901,56.0,20.0,64.0,5.0,293.0,24.0,28.0,3.0,22.0,19.0,68.0,417.181,278.44501,71.473198,0.0,85.4403,80.932297,37.8871,31.3472,55.959801
2021-09-26 12:42:00,69.836304,122.196,319.12399,84.636101,55.0,30.0,55.0,4.0,302.0,24.0,27.0,3.0,18.0,10.0,65.0,424.478,275.30399,76.215599,0.0,66.062698,59.723,51.624199,12.9549,56.126999
2021-09-26 12:43:00,69.472198,121.687,342.095,73.497398,55.0,18.0,45.0,5.0,301.0,25.0,27.0,3.0,17.0,10.0,64.0,422.63101,274.63101,78.551003,0.0,44.156399,50.201099,46.126499,45.161499,49.910702
2021-09-26 12:44:00,69.5746,109.308,344.918,72.886902,55.0,38.0,52.0,4.0,297.0,28.0,27.0,3.0,17.0,11.0,67.0,420.608,275.75299,80.390297,0.0,86.242401,55.418499,40.345798,2.4533601,62.388401
2021-09-26 12:45:00,70.790703,106.544,319.48401,72.271797,56.0,18.0,76.0,5.0,295.0,24.0,27.0,4.0,17.0,12.0,66.0,417.62,276.875,79.234497,0.0,54.947701,79.933899,37.3479,49.197701,59.205399
2021-09-26 12:46:00,68.0952,94.451401,321.168,71.886902,54.0,37.0,67.0,5.0,298.0,23.0,28.0,4.0,27.0,35.0,67.0,438.13501,280.465,80.1483,0.0,48.095402,72.572304,45.587299,1.77674,56.176102
2021-09-26 12:47:00,71.299301,91.644203,330.98199,73.730202,56.0,18.0,52.0,5.0,298.0,22.0,28.0,4.0,34.0,34.0,67.0,425.11401,280.91299,74.028999,0.0,88.182404,56.7006,29.775,50.681301,60.0714
2021-09-26 12:48:00,70.714302,85.935501,327.02802,72.505997,55.0,40.0,48.0,4.0,293.0,22.0,28.0,5.0,18.0,11.0,61.0,437.64099,279.79199,73.072899,0.0,50.742901,53.3125,29.3125,0.68460602,50.103298
2021-09-26 12:49:00,70.917702,85.772102,331.336,88.746696,57.0,20.0,54.0,4.0,297.0,22.0,28.0,5.0,17.0,10.0,65.0,425.33301,279.79199,77.427002,0.0,54.4226,57.821201,39.7864,53.083302,59.068501
2021-09-26 12:50:00,71.6157,86.150299,326.358,85.456001,56.0,38.0,87.0,5.0,297.0,22.0,27.0,6.0,16.0,12.0,66.0,418.427,278.67001,78.8284,0.0,85.155098,71.036301,30.016899,2.1157401,57.4533
2021-09-26 12:51:00,68.714302,86.840897,324.86899,74.3685,56.0,19.0,75.0,4.0,294.0,22.0,28.0,6.0,16.0,12.0,66.0,427.48401,276.875,82.740501,0.0,43.148201,80.060898,30.1492,53.780499,56.516201
2021-09-26 12:52:00,67.142899,86.527802,326.68701,73.902802,56.0,26.0,53.0,4.0,295.0,24.0,28.0,6.0,20.0,13.0,65.0,426.15701,275.97699,84.240303,0.0,65.048203,65.7146,31.409599,6.61169,57.151798
2021-09-26 12:53:00,68.666199,87.741096,333.96899,74.444397,56.0,19.0,48.0,4.0,292.0,25.0,28.0,7.0,33.0,14.0,56.0,422.672,276.875,81.430901,0.0,82.625702,52.300201,40.675598,52.667198,55.999298
2021-09-26 12:54:00,68.3535,84.539398,321.621,71.964996,55.0,33.0,53.0,4.0,290.0,28.0,27.0,7.0,30.0,35.0,55.0,427.65601,277.772,77.453102,0.0,42.453602,57.027802,51.4804,10.855,57.246399
2021-09-26 12:55:00,68.852501,85.118103,345.88599,72.267197,55.0,31.0,84.0,2.0,292.0,27.0,27.0,8.0,18.0,34.0,63.0,436.354,278.89401,80.669899,0.0,74.786102,86.2603,48.305099,51.131302,57.675301
2021-09-26 12:56:00,75.957199,87.597198,334.19101,72.573402,53.0,40.0,85.0,5.0,287.0,26.0,27.0,7.0,16.0,15.0,61.0,431.78601,280.01599,80.0411,0.0,74.196297,89.0364,47.668701,22.6724,55.816002
2021-09-26 12:57:00,74.6194,86.218697,341.548,73.111603,55.0,20.0,61.0,3.0,288.0,21.0,28.0,7.0,16.0,12.0,68.0,430.39301,281.811,82.908203,0.0,42.6115,63.8811,44.791698,49.071301,58.444401
2021-09-26 12:58:00,74.435402,94.494003,339.452,73.6558,55.0,26.0,51.0,5.0,287.0,20.0,33.0,8.0,15.0,13.0,66.0,420.98199,279.34299,81.971703,0.0,77.908501,55.498199,57.4286,31.1273,57.761002
2021-09-26 12:59:00,73.686798,110.345,343.77301,73.351799,55.0,35.0,59.0,5.0,285.0,21.0,39.0,8.0,17.0,13.0,57.0,431.668,278.89401,78.650597,0.0,64.163399,63.576401,35.1464,44.737202,51.576401
2021-09-26 13:00:00,70.954697,114.532,335.83301,72.4272,55.0,19.0,83.0,5.0,281.0,24.0,38.0,8.0,34.0,32.0,61.0,427.888,277.772,79.300598,0.0,41.8582,88.313202,28.665501,37.278099,58.471401
2021-09-26 13:01:00,70.796097,118.165,335.134,87.401001,56.0,35.0,70.0,4.0,287.0,23.0,39.0,9.0,31.0,36.0,63.0,438.35699,277.99701,81.607803,0.0,78.062202,74.869698,29.876801,40.948299,55.982201
2021-09-26 13:02:00,71.925598,113.881,335.61301,84.5159,54.0,19.0,57.0,4.0,282.0,23.0,37.0,8.0,19.0,32.0,64.0,435.62,277.548,81.567001,0.0,53.715199,61.324799,30.0536,40.835999,56.076698
2021-09-26 13:03:00,69.977699,104.871,336.60901,73.645203,55.0,38.0,48.0,4.0,285.0,27.0,36.0,8.0,17.0,15.0,60.0,442.25,275.75299,83.327599,0.0,43.419498,52.8349,30.1229,35.244801,56.881599
2021-09-26 13:04:00,72.4086,102.721,326.444,74.563797,57.0,28.0,53.0,4.0,281.0,26.0,37.0,8.0,16.0,16.0,53.0,421.76199,275.75299,80.981796,0.0,83.438904,57.358501,42.7812,43.2075,60.264702
2021-09-26 13:05:00,71.488602,101.301,323.12201,72.425598,55.0,35.0,70.0,4.0,284.0,26.0,36.0,9.0,16.0,16.0,63.0,434.241,276.202,80.282097,0.0,50.321899,74.110001,46.933201,24.013201,52.9869
2021-09-26 13:06:00,71.676598,103.936,329.76901,73.584801,54.0,18.0,66.0,4.0,278.0,28.0,35.0,8.0,24.0,31.0,69.0,439.89801,275.75299,78.130898,0.0,46.2556,71.343803,48.6078,46.354698,54.391998
2021-09-26 13:07:00,71.676598,102.976,330.84698,73.576599,53.0,40.0,50.0,4.0,281.0,22.0,36.0,8.0,34.0,32.0,68.0,435.979,275.97699,77.978996,0.0,81.945801,62.401402,47.956699,10.4398,57.744099
2021-09-26 13:08:00,71.465302,92.785202,330.83401,72.576698,53.0,18.0,46.0,2.0,280.0,22.0,36.0,8.0,27.0,29.0,69.0,438.97699,275.97699,80.281303,0.0,44.615299,48.095901,48.819599,50.0448,57.8442
2021-09-26 13:09:00,67.354202,89.246002,330.17599,73.897202,54.0,37.0,48.0,5.0,281.0,23.0,31.0,8.0,17.0,12.0,61.0,446.694,277.772,82.720497,0.0,56.002701,47.798401,44.296799,1.82697,57.002499
2021-09-26 13:10:00,67.600899,89.337196,327.19901,89.531303,53.0,18.0,58.0,3.0,278.0,24.0,29.0,8.0,17.0,14.0,64.0,455.15799,282.70801,83.581299,0.0,78.325104,60.686401,46.663601,51.567699,50.0397
2021-09-26 13:11:00,66.662003,88.694504,325.772,87.233597,53.0,37.0,68.0,3.0,283.0,23.0,27.0,7.0,17.0,15.0,67.0,466.758,284.50299,84.644699,0.0,41.4464,71.316399,52.265598,0.36782399,61.111599
2021-09-26 13:12:00,66.625999,89.656799,336.63,88.596901,53.0,17.0,55.0,5.0,281.0,23.0,25.0,7.0,18.0,36.0,69.0,459.83499,283.38101,79.996803,0.0,67.630699,60.944302,51.299999,52.861599,58.979198
2021-09-26 13:13:00,66.527802,90.729202,322.14899,75.082703,55.0,24.0,49.0,3.0,278.0,24.0,24.0,9.0,35.0,35.0,70.0,456.565,282.26001,77.769302,0.0,72.089996,55.427601,53.1702,4.1211801,57.004002
2021-09-26 13:14:00,65.355499,89.638397,326.245,74.6101,56.0,17.0,52.0,5.0,280.0,25.0,24.0,8.0,34.0,14.0,67.0,462.73999,281.811,82.559196,0.0,40.626801,57.824001,51.7066,53.833302,49.313499
2021-09-26 13:15:00,66.805603,89.921997,325.38501,74.834297,57.0,24.0,74.0,4.0,276.0,28.0,24.0,9.0,19.0,13.0,65.0,449.10101,280.689,80.621696,0.0,73.206001,76.323898,50.9781,7.2013898,58.457901
2021-09-26 13:16:00,62.2869,88.753998,322.315,73.821404,57.0,17.0,75.0,4.0,274.0,28.0,24.0,9.0,17.0,14.0,68.0,447.44199,281.362,80.440903,0.0,62.3722,79.319702,51.6408,52.604198,57.297901
2021-09-26 13:17:00,61.177101,88.878998,327.73599,73.515198,57.0,30.0,58.0,4.0,277.0,26.0,24.0,11.0,16.0,16.0,68.0,452.83301,282.48401,82.8741,0.0,40.554199,62.099998,51.388901,13.7448,56.122002
2021-09-26 13:18:00,61.5112,110.417,328.32199,75.701103,58.0,30.0,51.0,4.0,283.0,24.0,26.0,11.0,16.0,17.0,76.0,450.76001,281.362,82.8312,0.0,75.234901,54.7173,48.061699,50.173,57.921902
2021-09-26 13:19:00,60.941799,118.579,318.698,73.5159,58.0,19.0,53.0,4.0,260.0,27.0,27.0,9.0,17.0,20.0,74.0,451.58899,281.138,79.796898,0.0,52.160702,56.176601,47.951599,27.316299,48.872299
2021-09-26 13:20:00,60.246399,120.156,321.569,87.751999,56.0,35.0,73.0,4.0,265.0,27.0,27.0,8.0,35.0,36.0,67.0,450.70401,281.362,75.5625,0.0,40.825001,75.801804,48.284901,45.9324,60.850498
2021-09-26 13:21:00,61.520302,120.086,317.755,87.285202,57.0,18.0,70.0,4.0,269.0,25.0,27.0,8.0,32.0,28.0,71.0,444.03699,281.138,73.606697,0.0,76.309898,74.680199,39.907101,35.5611,58.6642
2021-09-26 13:22:00,60.802101,109.095,317.38101,73.745399,57.0,37.0,58.0,4.0,270.0,25.0,26.0,8.0,18.0,14.0,70.0,460.20599,281.811,79.2827,0.0,48.158699,61.6311,42.757099,42.369499,49.873699
2021-09-26 13:23:00,59.634899,103.213,328.242,74.3507,56.0,18.0,51.0,4.0,269.0,27.0,25.0,8.0,16.0,14.0,72.0,460.57001,281.811,79.574799,0.0,44.337101,55.590599,27.1661,40.798302,64.706398
2021-09-26 13:24:00,47.5313,101.586,322.479,73.791702,56.0,38.0,57.0,4.0,268.0,28.0,25.0,7.0,16.0,15.0,74.0,456.91901,282.48401,79.338303,0.0,77.617897,55.453899,27.8561,36.4795,49.695801
2021-09-26 13:25:00,48.933998,99.6371,317.48099,72.185699,55.0,17.0,84.0,4.0,268.0,28.0,25.0,7.0,15.0,16.0,61.0,456.612,280.01599,76.997299,0.0,43.436401,74.575104,34.048302,43.682899,67.238098
2021-09-26 13:26:00,55.467098,98.640503,327.94,73.576599,56.0,34.0,82.0,4.0,274.0,29.0,27.0,8.0,16.0,16.0,61.0,460.884,279.34299,74.6577,0.0,56.189499,86.082298,31.389299,28.9417,43.610298
2021-09-26 13:27:00,57.5494,89.732803,319.50699,73.515198,57.0,17.0,58.0,4.0,270.0,24.0,35.0,8.0,36.0,35.0,68.0,432.23001,278.44501,69.554703,0.0,76.927002,62.942699,31.7059,44.997898,67.405098
2021-09-26 13:28:00,56.142399,83.138199,310.24799,73.2798,55.0,35.0,54.0,4.0,276.0,23.0,41.0,8.0,34.0,35.0,68.0,459.21899,278.67001,72.297798,0.0,40.9319,58.0905,32.262299,16.549801,49.809502
2021-09-26 13:29:00,62.2659,83.143799,341.29599,74.062698,55.0,17.0,59.0,4.0,273.0,23.0,43.0,9.0,19.0,21.0,68.0,444.54001,278.44501,73.445801,0.0,66.5746,62.876202,30.4653,48.020802,57.418701
2021-09-26 13:30:00,61.6931,83.380302,317.319,87.436203,55.0,32.0,72.0,4.0,271.0,25.0,41.0,8.0,17.0,13.0,61.0,444.53201,277.099,73.766098,0.0,69.667999,75.457199,29.709499,5.87222,56.976898
2021-09-26 13:31:00,61.6931,82.901802,320.73401,86.966904,55.0,17.0,73.0,4.0,274.0,26.0,40.0,8.0,17.0,15.0,49.0,445.21399,278.67001,75.992798,0.0,40.3251,78.022301,49.338902,50.685299,59.1759
2021-09-26 13:32:00,61.9063,85.5989,327.61899,76.0886,56.0,37.0,62.0,4.0,293.0,25.0,39.0,7.0,17.0,17.0,57.0,445.54501,282.70801,72.269302,0.0,71.341103,66.499702,45.666401,1.1522,56.972698
2021-09-26 13:33:00,69.883102,87.533699,310.43701,73.668999,56.0,16.0,50.0,4.0,286.0,26.0,38.0,7.0,19.0,17.0,66.0,450.71399,281.811,24.3388,0.0,63.230099,54.0774,45.788898,51.891201,58.444401
2021-09-26 13:34:00,67.322899,85.791702,302.129,72.583298,56.0,37.0,51.0,4.0,287.0,26.0,38.0,8.0,31.0,19.0,65.0,455.96799,281.138,12.6345,0.0,40.745201,55.259602,44.9772,0.83981502,58.5938
2021-09-26 13:35:00,68.275597,88.793999,314.98801,73.668999,56.0,22.0,84.0,4.0,285.0,28.0,38.0,8.0,27.0,32.0,67.0,460.17499,281.586,12.4636,0.0,72.791702,88.070099,24.504,52.3148,58.552101
2021-09-26 13:36:00,70.276901,92.410698,309.28201,73.358803,55.0,36.0,88.0,4.0,280.0,27.0,37.0,7.0,19.0,23.0,62.0,466.79599,282.26001,9.9286404,0.0,53.3619,92.867699,22.630199,5.72755,59.239601
2021-09-26 13:37:00,66.005997,107.748,317.16599,74.058098,57.0,20.0,62.0,4.0,291.0,26.0,37.0,8.0,17.0,16.0,60.0,476.71399,282.26001,3.5729201,0.0,41.4762,65.496696,24.4328,53.380699,58.833302
2021-09-26 13:38:00,66.340302,121.682,324.36401,74.834297,56.0,17.0,55.0,4.0,288.0,23.0,34.0,7.0,17.0,16.0,64.0,471.056,281.586,2.4523799,0.0,75.612503,59.699699,27.079201,7.5833302,57.509899
2021-09-26 13:39:00,65.933403,122.415,313.47,73.126701,55.0,16.0,62.0,4.0,287.0,23.0,32.0,8.0,16.0,16.0,63.0,472.64001,284.05499,7.5226698,0.0,47.463001,65.708504,28.895201,52.116001,56.7299
2021-09-26 13:40:00,65.2257,123.046,335.767,87.656303,53.0,30.0,84.0,4.0,286.0,25.0,30.0,7.0,23.0,16.0,63.0,466.87799,284.27899,12.101,0.0,44.8284,87.080597,41.169601,16.7649,54.270802
2021-09-26 13:41:00,67.542801,110.845,344.59799,87.533699,54.0,17.0,75.0,4.0,292.0,24.0,29.0,7.0,36.0,18.0,64.0,460.957,283.82999,12.0693,0.0,72.803703,80.300301,56.7416,49.4398,63.572899
2021-09-26 13:42:00,67.033699,102.195,316.80301,74.051804,55.0,13.0,60.0,4.0,290.0,23.0,29.0,7.0,24.0,33.0,64.0,471.11099,281.362,12.2756,0.0,42.986099,63.982601,51.634102,27.6779,48.4921
2021-09-26 13:43:00,66.813004,101.97,322.61301,73.645203,56.0,26.0,54.0,4.0,295.0,26.0,31.0,8.0,17.0,32.0,65.0,472.04999,281.58701,6.6631899,0.0,54.836399,57.925499,50.6688,46.923801,68.201103
2021-09-26 13:44:00,72.317001,100.392,319.048,73.008904,54.0,14.0,58.0,4.0,290.0,25.0,31.0,8.0,16.0,14.0,64.0,470.16699,281.58701,4.8555598,0.0,72.427002,62.011398,46.176998,35.1782,39.141201
2021-09-26 13:45:00,71.224899,95.396797,316.802,71.951103,54.0,34.0,95.0,4.0,291.0,29.0,31.0,8.0,16.0,15.0,65.0,474.38,279.79199,5.2377,0.0,39.722198,99.358299,54.828602,43.198002,75.171898
2021-09-26 13:46:00,70.548798,88.435997,319.28601,73.343903,56.0,21.0,87.0,4.0,293.0,30.0,31.0,8.0,16.0,16.0,67.0,469.10999,277.323,12.056,0.0,65.022202,92.266701,53.576401,39.628799,39.099701
2021-09-26 13:47:00,72.166702,87.226196,323.22601,74.060204,57.0,38.0,58.0,5.0,289.0,26.0,32.0,8.0,35.0,18.0,64.0,463.07999,275.75299,9.28475,0.0,63.8241,72.188202,52.444599,38.441601,72.206497
2021-09-26 13:48:00,69.472198,84.340897,321.03799,74.847099,57.0,17.0,51.0,5.0,290.0,24.0,33.0,7.0,36.0,17.0,64.0,477.09,276.875,9.1073399,0.0,39.844299,56.005501,53.474998,42.9505,38.424099
2021-09-26 13:49:00,70.506897,84.148804,341.22198,89.402298,57.0,39.0,56.0,5.0,288.0,23.0,32.0,6.0,20.0,17.0,70.0,466.064,276.202,10.5867,0.0,65.501503,61.388699,51.223801,31.091299,72.066902
2021-09-26 13:50:00,69.776497,82.916702,338.867,88.044296,58.0,17.0,73.0,5.0,285.0,25.0,32.0,6.0,17.0,30.0,69.0,488.66599,274.85501,5.7062502,0.0,56.925598,77.763199,50.1315,44.264801,37.296902
2021-09-26 13:51:00,70.753502,84.208298,333.27399,87.518501,63.0,40.0,71.0,5.0,290.0,23.0,33.0,7.0,16.0,32.0,75.0,486.215,274.63101,3.5385399,0.0,40.964001,76.237801,41.241199,21.7827,76.655296
2021-09-26 13:52:00,71.593903,84.667702,331.45099,75.857101,62.0,20.0,60.0,5.0,286.0,23.0,32.0,7.0,15.0,31.0,77.0,480.74301,277.323,5.4296598,0.0,65.7687,64.558899,27.597601,47.658798,37.146801
2021-09-26 13:53:00,68.537201,84.746002,332.61801,74.281403,61.0,29.0,47.0,4.0,284.0,27.0,33.0,7.0,15.0,14.0,65.0,484.02802,279.79199,15.6258,0.0,49.234901,55.083302,29.1929,7.6443901,73.1465
2021-09-26 13:54:00,67.129997,84.863403,330.21701,73.343903,61.0,17.0,52.0,4.0,287.0,27.0,33.0,7.0,21.0,15.0,67.0,483.246,280.01599,12.0087,0.0,47.812901,56.158199,29.430799,50.805199,43.5863
